id,SMILES,Tm
25904,CCCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,404.25
2327,OC(=O)c1ccc(c(c1Cl)C)F,461.15
1821,Cc1cccc(c1O)C,319.15
9202,[O-][N+]1=C(c2ccc(cc2)C2=[N+]([O-])c3c(C2=O)ccc(c3)[N+](=O)[O-])C(=O)c2c1cc(cc2)[N+](=O)[O-],567.15
10899,O=C(c1ccccc1CC(=O)c1ccccc1C)N(c1ccccc1)C,392.15
20208,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,218.14999999999998
6347,C=CCOC(=O)CC(=O)C,188.14999999999998
4712,Brc1ccnc(c1)Cl,292.15
10682,O=C1CC(C)(C)CC2=C1C(c1ccccc1)c1c(N2)ccc2c1cccc2,588.15
8631,CC[SiH](CC)CC,116.14999999999998
7747,O[C@@H]1[C@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)O)O,499.15
457,O=S1(=O)CCOCC1,405.15
7826,c1ccc(cc1)NC(=Nc1ccccc1)Nc1ccccc1,417.15
3658,OC(=O)c1cccc(c1)OCc1ccccc1,407.15
12204,O=C(C(C(F)(F)F)C(F)(F)F)Nc1ccc(cc1C)C,466.15
13369,CCC(CC)S,162.14999999999998
20944,C1CCC2C(C1)CCCC2,242.84999999999997
2943,O=Cc1ccc2c(c1)cccc2,334.15
23951,Oc1ccc(c(c1)O)[N+](=O)[O-],395.15
14869,ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl,382.15
4513,CC(=O)Nc1ccc(cc1)C(=O)C,442.15
8116,CCCCCCCCOC(=O)c1ccc(cc1)O,325.15
16758,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN([C@@H]1N2C)C,378.65
16335,O=C(C(c1ccccc1)(C1CCCC1)O)OC1CC[N+](C1)(C)C,465.65
6980,ClP(=O)(c1ccccc1)c1ccccc1,293.15
370,OC(=O)C1CCN(CC1)C(=O)C,455.15
7394,OC(=O)c1cccc2c1ccnc2,553.15
5788,O=Cc1c[nH]c2c1cc(Br)cc2,478.15
7211,CCOC(=O)/C=C/C=O,264.15
8736,NC(=O)C1c2ccccc2Oc2c1cccc2,518.15
16438,C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(O)O,551.15
700,Sc1ccccc1S,296.15
11444,[O-][N+](=O)c1ccc(cc1)C1=NN(C(=O)C1C(C1(Br)C(=NN(C1=O)c1ccccc1)c1ccc(cc1)[N+](=O)[O-])Br)c1ccccc1,582.15
25791,CC=Cc1ccccc1O,267.15
1593,Clc1cc([N+](=O)[O-])c(cc1N)Cl,428.15
14765,O[C@H]1CCC[C@@H]1O,328.15
15444,Brc1ccc(cc1)N(c1ccc(cc1)Br)c1ccc(cc1)Br,415.15
9402,CC1=NN(C(=O)C1=NNc1ccc(cc1)C(=O)O)CN1CCOCC1,461.15
6080,Brc1ccc2c(c1)ccc(c2)C(=O)O,567.15
12600,COc1ccc2=C(C(N=c2c1)c1ccccc1)c1ccccc1,485.15
11612,c1ccc(cc1)c1ccc2c(n1)cc1c(c2)ccc(n1)c1ccccc1,552.15
22614,O=C(NC(c1ccccc1)(C)C)Nc1ccc(cc1)C,476.15
10341,NC12c3ccccc3C(c3c1cccc3)c1c2cccc1,493.15
17828,COP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OC,316.15
4128,O=Cc1ccc(c(c1)[N+](=O)[O-])N1CCCCC1,325.15
16849,OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)/N=C/N1CCCCCC1,429.15
9610,COc1ccccc1c1ccc(o1)C=CC(=O)c1ccco1,370.15
9207,O=C1Nc2c(C1=NN=C(c1c(O)c3ccccc3n(c1=O)c1ccccc1)C)cccc2,540.15
21203,OC(C(Cl)(Cl)Cl)OCC(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O,326.15
4697,Brc1cc(C)c(c(c1)C)O,349.15
24647,OC(=O)C1CC=C(C1(C)C)C,313.65
18097,CC1CC(C(C1)C)C,142.34999999999997
19268,Clc1ccc(c(c1)O)[N+](=O)[O-],314.15
3168,CSCCC(=O)O,289.15
3368,CC(CC(C)(C)C)CC(=O)O,203.14999999999998
2550,CCOc1ccccc1/C=C/C(=O)O,408.15
10922,O=C1OC(C)(C)OC(=O)C1=Cc1ccccc1C,415.15
26689,C=CC1CNCCC1CCC(=O)c1ccnc2c1cccc2,332.15
3908,Cc1c(CC#N)cccc1F,320.15
24278,CSC(=O)c1cccc2c1snn2,406.04999999999995
10178,CC(CCCC(C1CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)OCOc1ccc(cc1)Cl)C)C,418.15
8508,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,361.15
9889,O=C(c1ccccc1)Nc1cc2c(cc1C=Cc1ccccc1)CC(N2C(=O)c1ccccc1)c1ccccc1,523.15
9757,NC(=N)NN=C(c1ccccc1)C(=S)Nc1ccc(cc1)Br,484.15
3848,Oc1cccc(c1)Cl,305.15
7490,COC(=O)c1cc(ccc1Br)[N+](=O)[O-],354.15
8279,CO[Si](c1ccccc1)(OC)OC,248.14999999999998
17564,COc1cc(Cl)c(c(c1OC)Cl)Cl,339.15
26184,N#Cc1cccc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1,446.65
8809,OCCN1CCCCC1C(c1ccccc1)c1ccccc1,379.15
5407,Cc1ccc(c(c1)O)O,341.15
8969,O=C(c1nccnc1)NCN1CCOCC1,392.15
11938,CCCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1,442.15
17778,OCCN(c1ccc(cc1)/N=N/c1c(Cl)cc(cc1Cl)[N+](=O)[O-])C,400.15
13839,CCCCCCCC(C)C,198.14999999999998
19328,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1C)[N+](=O)[O-])O,382.65
6812,NC(=N)NC#N,483.15
4308,OCc1ccc(cc1)OCC(=O)O,385.15
23749,CCCCCCCCCCC(=O)CC,304.15
3840,NC(=O)c1sc2c(c1Cl)cccc2,508.15
20356,OCCOCCOCCOCC,254.45
27787,c1ccc2c(c1)cc1c(c2)cccc1,489.15
28352,O=C1N=C(S/C/1=C\c1cc(n(c1C)c1ccccc1)C)N(c1ccccc1)C(=O)C,510.65
18414,CC1CCCS1,172.45
18474,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,347.15
1765,COc1ccc(c(c1F)CBr)F,328.15
21153,O=C(C(Cl)(F)F)C(F)(F)F,140.14999999999998
16558,OCC(CN(c1c(I)c(C(=O)NCC(CO)O)c(c(c1I)C(=O)NCC(CO)O)I)C(=O)C)O,450.15
19207,CCN(CC)C,77.14999999999998
6007,ClC(=O)c1ccc(o1)[N+](=O)[O-],313.15
9615,COc1cc(C)c2c(c1)CCC(=Cc1ccccc1)C2=O,370.15
1670,Cc1ncc(nc1)C,288.15
26110,Cc1ccc(cc1)S(=O)(=O)c1coc(c1)S(=O)(=O)N,458.15
16949,O[C@H]1C[C@@H]2CC[C@H]([C@H]1C(=O)O)N2C,478.15
21146,Oc1ccc(cc1C)C(c1ccc(c(c1)C)O)(C)C,412.15
2139,BrCC(=O)c1ccc(cc1)OC,343.15
8057,O=CNC(=O)N,442.15
24601,CCOC(=O)C(C(C(=O)O)O)O,363.15
26079,O=C(NC(C(=O)N)C)COC(=O)c1ccccc1,474.65
7502,COC(=O)c1ccc2c(c1)cccc2,350.15
3445,O=Cc1cc(F)c(c(c1)F)O,396.15
9094,Clc1ccc(cc1)NN=C1C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C,513.15
8794,CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,360.15
4293,OC(=O)c1ccc(cc1)S(=O)(=O)Cl,503.15
16640,OC(c1ccc(cc1)C(C)(C)C)CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O,420.65
9515,N#Cc1ccc(c(c1)[N+](=O)[O-])C=Cc1cccc(c1)C=Cc1ccc(cc1[N+](=O)[O-])C#N,571.15
23301,OC(=O)Cc1cn(nc1c1ccc(cc1)Cl)c1ccccc1,423.65
1686,Cc1ccc(cc1)c1cccc(n1)c1ccc(cc1)C,438.15
12738,ClC(c1ccc(cc1)C(Cl)Cl)Cl,366.15
6332,C1C2CC3CC1CC(C2)C3,540.15
6771,OC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,439.15
27259,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@H]1[C@@H]2O1,409.15
26493,Cc1cc(C)cc(c1)O,336.75
11285,N#CC(=CNNc1ccccc1)c1ccccc1,429.15
25830,Nc1nccc(n1)/C=C/c1ncc(n1C)[N+](=O)[O-],506.65
103,OCc1cccc2c1cccc2,334.15
741,COC(=O)C1(CC1)C(=O)O,322.15
12142,COc1ccc(cc1)c1cc(cc2c1c(=O)n(n2C)c1ccccc1)N1CCCC1,490.15
7992,OC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,360.15
4558,Nc1ccc(c(c1)Cl)O,425.15
3783,Clc1nsnc1c1cccnc1,329.15
25784,CCCCCCCCCCC=CCCCCCCCC(=O)O,296.15
9218,CC1=Nc2ccccc2Nc2c1c(=O)n(c1c2cccc1)c1ccccc1,571.15
2256,O=Cc1ccccc1C(=O)O,372.15
9268,N#CC(=NNc1ccc(cc1Cl)Cl)c1scc(n1)c1ccc(cc1)C,485.15
3072,CCCCCCCCCCCC(=O)C,303.15
26226,COc1c(OC)c(OC(=O)C(C)C)c2c(c1OC(=O)C(C)C)cccc2,368.65
7301,CCCCCC(=O)O,269.15
24766,CCO[Si](OCC)(Cl)Cl,143.14999999999998
15912,COC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccccc1,522.15
27060,Cc1cc(Cn2nc(cc2C)C)c(c(c1)Cn1nc(cc1C)C)O,398.0
12129,COC(=O)c1c(C=O)ccc(c1OC)OC,356.15
22073,OC(COC(=O)N)COc1ccc(cc1)Cl,363.15
27219,C[C@@H]1C(=O)[C@H](C)[C@H](O[C@H]1c1ccc(cc1)Cl)c1ccc(cc1)Cl,463.5
9406,O=C(c1ccc2c(c1)CCCC2)C=CN(c1ccccc1)O,421.15
1859,O=C(Nc1ccccc1C)CC(=O)C,378.15
16349,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=O)C1=C2O)O)O)O)C,474.15
10852,COc1ccc(c(c1C(=O)O)C)Br,436.15
19502,Oc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],336.65
11907,COC(=O)C1=C(C)NC(=O)NC1c1ccc(cc1)Cl,445.15
23069,Nc1ccc(c(c1)N)/N=N/c1ccc(cc1)S(=O)(=O)N,522.65
21498,CCSc1ccc2c(c1)N(CCCN1CCN(CC1)C)c1c(S2)cccc1,336.15
19464,CC1CCCCC1O,223.14999999999998
17883,C1CCC(CC1)OC1CCCCC1,237.14999999999998
9084,O=C1NN=C(C1=NNc1cccnc1)c1c(O)c2ccccc2n(c1=O)C,503.15
8142,OC(=O)CN1C(=O)c2c(C1=O)cccc2,469.15
12664,BrC(=Cc1ccccc1)Br,348.15
14086,COC(=O)c1ccc(cc1)C=C,309.15
17978,OC(=O)C1CCC1,271.15
5770,Brc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],307.15
21130,CC1(O)CCC(CC1)C(O)(C)C,431.65
1666,Cc1ccc(c(c1)O)C,349.15
24740,C1CCC(CC1)C(C1CCCCC1)C1CCCCC1,321.15
8845,CCC(=O)C1(CCN(CC1)C)c1cccc(c1)O,429.15
25819,CC(=O)/C=N/O,342.15
22153,CC(c1ccc(cc1)OCC1OC1)(c1ccc(cc1)OCC1OC1)C,283.15
11323,BrC(C(c1ccccc1)Br)CCC(C(c1ccccc1)Br)Br,467.15
9825,CC(=O)N(c1cc([N+](=O)[O-])c(c(c1C=Cc1ccccc1)[N+](=O)[O-])C=Cc1ccccc1)C(=O)C,448.15
6768,ClC(C(=O)c1ccccc1)c1ccccc1,340.15
9617,CC(CC=CC(C1=CCC2(C(C1)CCC1C2CCC2(C1CCC2O)C)C)C(=O)O)C,473.15
7777,OC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cccc2,566.15
11034,CCC1(O)C(C)c2c1cccc2,325.15
9158,O=C1C(=C(C(C)C)C(=O)C2=C1C1(C)CCCC(C1C1C2O1)(C)C)O,475.15
8307,BrCC#C,212.14999999999998
16764,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC1CCCC1,380.65
27232,OC(=O)C(=C)[C@H]1CC[C@H]2C(=CC[C@@H]3[C@]2(C)CC[C@H](C3(C)C)O)C1,491.5
3626,Nc1cc(cc(c1)C(=O)O)[N+](=O)[O-],489.15
15328,O1CC1c1ccccc1,236.14999999999998
23028,Cc1ccc(cc1)N1N=C(CC1=O)C,410.65
25768,ClC(=Cc1ccccc1)c1ccccc1,326.65
7431,NNC(=O)CC(=O)NN,427.15
3274,Brc1c(Br)ccnc1F,349.15
5166,NNC(=O)COc1ccc(cc1)F,398.15
26187,O=C(N(C(C)(C)C)NC(=O)c1ccccc1)c1ccc(c(c1)C)C,498.65
18017,C[Si]1(O[Si](C)(O[Si](O1)(C)c1ccccc1)c1ccccc1)c1ccccc1,373.15
10043,CC1C2CC(C3C(C1=O)(C2O)C(O)CC1C3(C)C(O)CCC1(C)C)O,555.15
15916,[O-][N+](=O)OC,165.14999999999998
27488,O=C1CCCc2c1c(CSc1ccccc1)c1-c3ccccc3OCc1c2,364.15
18461,CC(CC1CCCCC1)C,178.14999999999998
20994,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])Cl,356.15
24180,CCCCCCCOC(=O)CCCCC,238.74999999999997
5190,N#Cc1ccc(cc1C(F)(F)F)O,395.15
16973,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,495.15
1421,Brc1cc(F)c(c(c1)Br)N,336.15
26373,OC(=O)C1OC(OCC(Cl)(Cl)Cl)C(C(C1O)O)O,415.15
2249,CC(=NO)CC,243.14999999999998
13600,CCCCC1CCCC1,165.14999999999998
22816,Clc1ccc(c(c1)Cl)C(=O)OOC(=O)c1ccc(cc1Cl)Cl,379.15
13371,CCCCSC,175.14999999999998
8122,C1CC2CC1C=C2,319.15
3142,COc1ccc(cc1)CCC(=O)O,377.15
4041,OB(c1cccc(c1)C(C)C)O,351.15
1020,O=C(c1cc(N)cc(c1)N)OCCOC(=O)C(=C)C,364.15
3940,OCc1ccc(c(c1)F)C,308.15
22551,OCCNc1ccc(cc1[N+](=O)[O-])N(CCO)CCO,368.65
10050,CC(=O)OC1CCC2(C(C1)CC1(C3C2CCC2(C3CCC2=O)C)OCCO1)C,513.15
8822,Fc1cc2CCC(n3c2c(c1)c(=O)c(c3)C(=O)O)C,526.15
6629,Cc1ccccc1P(c1ccccc1C)Cl,330.15
7001,CCCCCCCCCCCC#N,277.15
16606,CN(c1nc(nc(n1)N(C)C)N(C)C)C,446.15
25497,O=[N+]=O,263.84999999999997
1604,OCc1cc(Cl)ccc1Cl,351.15
11297,BrC1=C(Br)C(=O)C2(C(C1CC2)(C)C)C,376.15
25223,OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,438.65
18348,CCCCCCCCCCCCCCN,356.25
2505,OB(c1cc2ccccc2nc1Cl)O,419.15
6160,Cc1ccc2c(c1)C(=O)CC2,331.15
26335,CCCCOC1OC(CO[N+](=O)[O-])C(C(C1O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],472.15
13605,CCCCCCCC=C,192.14999999999998
5198,O=Cc1ccc(c(c1)OC(F)(F)F)O,351.15
11690,[O-][N+](=O)c1cc(ccc1C(=O)C)C(=O)C,319.15
6041,OC(=O)c1ccc(nc1)C(F)(F)F,465.15
7860,CCCCCCCCCCCCN(C)C,253.14999999999998
25196,C1Oc2c(O1)cc(cc2)OC1OCC2C1COC2c1ccc2c(c1)OCO2,366.65
12396,Cc1ccc2c(c1)c1ccccc1c1c2cccc1,373.15
268,CCCBr,163.14999999999998
5828,NNc1ncc(cc1I)Cl,410.15
25408,S=C1NCCN1,476.15
25393,OCCNC(=O)/C=C/c1ccccc1,374.15
18357,O=C(Nc1ccccc1)NC1CCCCC1C,408.15
4419,Ic1ccc(cc1)c1ccc(cc1)I,480.15
2181,[O-][N+](=O)c1ccc(c(c1)C)Br,351.15
7382,CC(OC(=O)Nc1ccccc1)C,361.15
11383,CC(C(C1(C)CCC(C(O1)(C)C)C(=O)O)O)C,388.15
15534,[O-][N+](=O)c1ccc2c(c1)N=C[N]2,481.15
17861,O=C(c1ccccc1)NOCC(=O)O,413.15
488,Clc1ccc(c(c1)[N+](=O)[O-])Cl,328.15
5276,NNc1ccc(cc1)I,374.15
8732,C=C[Si](C)(C)C,141.14999999999998
26990,CCOc1ccc(cc1Cl)Cl,305.15
27033,Cc1c(Cl)cc(c(c1Cl)O)Cl,319.15
1222,Clc1sc(c(c1)Cl)Cl,257.15
18484,CCCCc1cccc2c1cccc2,253.34999999999997
10610,Cc1ccc(cc1)c1csc2n1c(=O)cc(n2)C(F)(F)F,459.15
24271,CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,334.65
5210,[O-][N+](=O)c1cc(ccc1O)C(=O)C,405.15
24106,CCCCCCCCCCCCCCCCC#N,307.15
14457,CC(c1ccccc1Br)C,214.14999999999998
22696,Clc1cc2c(cc1Cl)oc1c2c(Cl)c(cc1)Cl,483.15
5552,NNC(=S)Nc1ccccc1,411.15
16274,C[n+]1cccc(c1)OC(=O)N(C)C,426.15
24765,ICC(=O)c1ccccc1,307.54999999999995
10622,O=C1N(c2ccc(cc2)C(=O)O)C(=O)C2C1C(=NO2)C(=O)c1cccs1,482.15
8377,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,443.15
13394,C1CC=CCCC=C1,204.14999999999998
5728,COc1c(OC)cc(cc1OC)Br,352.15
11403,O=C(c1ccccc1)Nc1ccc(cc1)C#Cc1ccc(cc1)NC(=O)c1ccccc1,605.15
5069,CCOc1ccc(cc1)N=C=S,332.15
4865,COc1ccc(cc1I)Cl,319.15
20666,CN(C(=O)Nc1ccccc1)C,406.65
6736,NC(=O)C1CC1,397.15
5661,Cc1cc2nsnc2cc1C,357.15
5507,O=C1NC(=O)c2c1cc(cc2)[N+](=O)[O-],475.15
24295,CC(OC(=O)C1(CCCCC1)S(=O)(=O)c1ccc(cc1)[N+](=O)[O-])C,383.65
9915,O=C(C(=NNC(=O)N)C)Nc1ccccc1,510.15
23173,FC(C(C(C(C(C(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F,339.15
3854,Clc1cccc(c1)CS(=O)(=O)Cl,344.15
6209,O=C1Nc2c(C1=O)cccc2Br,470.15
24478,COC(=O)C1(CCCCC1)S(=O)(=O)c1ccccc1,387.65
19619,NCC#N,374.15
8099,O[C@@H]([C@@H](N(C)C)C)c1ccccc1,360.15
11451,CCOC(=O)C1=NN(C(=O)C1CC1C(=NN(C1=O)c1ccccc1)C(=O)OCC)c1ccccc1,452.15
14152,CCCCCCCC1CCCC1,220.14999999999998
2908,Cc1cc2c(s1)cccc2,325.15
15681,C1CCCCC1,280.15
26155,O=C(NP(=O)(N1CC1)N1CC1)NC1CC(N(C1(C)C)O)(C)C,450.15
16880,CC(=O)O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1OC(=O)C,446.15
4233,ClCCc1ccc(cc1)C(=O)O,461.15
11468,CC1(C)C2CC3C1(C)C3(C2=C(c1ccccc1)c1ccccc1)c1ccccc1,437.15
4520,COc1cc(C=O)ccc1OC(=O)C,349.15
11918,CCCOC(=O)C1=C(C)NC(=O)NC1c1ccc2c(c1)OCO2,457.15
10310,CC(=O)Nc1ccc(c(c1)Br)[N+](=O)[O-],418.15
11464,CC(=O)n1c2ccccc2c2c1nc1ccccc1c2,460.15
15321,CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,355.15
25531,OC(=O)c1c(Br)cccc1Br,423.65
17009,Oc1ccc2c(c1)CC=C1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,512.15
28351,O=C1CS/C(=N\c2ccccc2)/N1c1ccccc1,448.65
6371,CC(=O)OC[C@H]1O[C@H](OC(=O)C)[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)OC(=O)C,384.15
25006,OCC1SC(O)C(C(C1O)O)O,408.65
7115,CCOc1ccc(cc1)C(=O)OCC,282.15
11585,[O-][N+](=O)c1ccc(cc1)c1ccc(cc1)N=Nc1ccccc1,452.15
24349,ClC(C(Cl)(Cl)F)(SN(S(=O)(=O)C)c1ccccc1)Cl,342.15
2508,Clc1cccs1,201.14999999999998
214,CCCCCCCCCCCCS(=O)(=O)Cl,314.15
8557,OC(=O)/C=C/c1ccc(cc1F)F,490.15
24627,CC1CCCN(C1)C(=O)C,259.54999999999995
1448,COc1cc2nc(Cl)nc(c2cc1OC)Cl,450.15
10074,OCC12CCCC(C2CC(C23C1C(OC(=O)C)CC(C2O)C(C3=O)C)O)(C)C,393.15
2075,Brc1ccc(nc1)OCc1ccccc1,320.15
10880,O=C1OC(=O)C23C1(Cc1ccccc1C3)Cc1ccccc1C2,542.15
2376,OCc1cc(F)ccc1Cl,343.15
5604,Brc1ccccc1c1nnn[nH]1,455.15
7606,COC(=O)c1ccc(cc1)C#C,366.15
5775,COc1cc(Br)cc(c1O)C=O,402.15
7396,CC(CC(=O)N)C,409.15
19599,O=CCC=O,345.15
9025,NC(=Nc1scc(n1)CSCCC(=N[S+2](N)([O-])[O-])N)N,436.15
1263,Clc1nc2ccccc2nc1Cl,426.15
24513,CC(C(=O)O)(CC)O,347.15
12719,Cc1oc(C)cc(=S)c1,415.15
17272,c1ccc(cc1)c1ccc(cc1)C(n1ccnc1)c1ccccc1,415.15
18090,NCC1(C)CC(N)CC(C1)(C)C,283.15
6502,N#CC(=Cc1ccccc1)C#N,357.15
4392,n1ccc(cc1)c1ccncc1,386.15
3770,OB(c1ccnc(c1Cl)F)O,401.15
15412,CCC(=C(c1ccc(cc1)O)CC)c1ccc(cc1)O,443.65
1426,COc1ccc(cc1Br)Br,335.15
12196,COc1ccc(cc1)C1C2=C(CCCC2)OC2=C1CCCC2,377.15
6363,OC(=O)C(c1ccccc1)(C)C,354.15
27237,COC(=O)C1=C(C(=O)OC)[C@@H]2C=C[C@H]1c1cc3ccccc3c(c21)c1ccccc1,492.5
12708,CC(C(=O)O)Cc1ccccc1,310.15
6882,Cc1cc(C)cc(c1Cc1c(C)cc(cc1C)C)C,403.15
7297,C1CCCCNC1,236.14999999999998
743,OC(=O)CC1(CCCCC1)CC(=O)O,453.15
4939,Clc1ncnc(c1)N1CCCCC1,352.15
2835,COc1ccc(cc1O)[N+](=O)[O-],378.15
28287,CN1C(=O)CCC(C1=O)N1C(=O)c2c(C1=O)cccc2,432.15
100,CC(=O)Oc1cccc2c1cccc2,318.15
13729,Cc1cc(C)c(c(c1)C)C,249.14999999999998
5296,COc1ccc(c2c1cccc2)C#N,375.15
1342,Clc1cc(c(cc1Cl)Cl)S(=O)(=O)N,462.15
10212,O=C1CCC2(C(C1)(C)CCC1C2CCC2(C1(C)CCC2=O)C)C,458.15
11836,[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1CC(=O)c1ccccc1)Cl,406.15
6497,O=C(c1ccccc1O)OCc1ccccc1,292.15
4653,Oc1ccc(cc1)OCc1ccccc1,393.15
4820,O=C=Nc1ccc(cc1)Br,314.15
7251,N#CC=CC#N,370.15
25847,O=C(c1ccc(cc1)[N+](=O)[O-])Nc1ccc2c(c1)nn(n2)C1CCCCC1,509.65
12663,c1cnc2-c3c4c(-c2n1)cccc4ccc3,419.15
5505,OC(=O)C(=O)c1ccc(cc1)[N+](=O)[O-],383.15
23489,CP(=O)(F)F,235.95
27127,Clc1ccc(c(c1)Cl)/C=C/C(=O)c1ccccc1,345.5
25503,COc1cc2OCC3C(c2cc1OC)C(=O)c1c(O3)c2CC(Oc2cc1O)C(=C)C,468.15
3506,Cc1cc(C)cc(c1)N,283.15
5349,COc1ccc(cc1)C(C(=O)O)O,380.15
5440,CCCCCCCc1ccc(cc1)c1ccccc1,300.15
24958,Cc1ccc(cc1)NNc1ccc(cc1)C,408.15
10012,CC(CC1=C(O)C2=CC=C3C(C2=C(C1=O)O)(C)CC(=O)C(=C3C)C)O,460.15
17415,CCOP(=S)(Oc1cc(C)nc(n1)N(CC)CC)OCC,288.15
8956,Clc1ccc(c(c1)Cl)Cn1nc(c2c1cccc2)C(=O)O,480.15
5982,Cc1ccc2c(c1)no[n+]2[O-],370.15
7008,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@@H]([C@H]([C@@H]1O)O)O,472.15
23323,CC(=O)OCC(COC(=O)C)(COC(=O)C)COC(=O)C,356.65
15518,Clc1ccc(c(c1)C(=O)Nc1ccc(cc1Cl)[N+](=O)[O-])O,496.15
8910,ClCCC(=C(c1ccccc1)c1ccc(cc1)OCCN(C)C)c1ccccc1,381.15
23942,CC(=O)Oc1ccccc1C(F)(F)F,374.15
9184,CN(c1ccc(cc1)C=CC(=NNc1ccccc1)c1ccccc1)C,401.15
23688,[O-][N+](=O)c1ccc(cc1)n1cc(nc1C)[N+](=O)[O-],459.15
13715,CCCCCCCCl,203.14999999999998
984,Nc1ccccc1N1CCOCC1,370.15
11432,CCCc1nn(c(n1)O)c1ccccc1,419.15
26026,OC1CCS(=O)c2c1sc(c2)S(=O)(=O)N,463.65
18046,O=C=Nc1cccc2c1cccc2N=C=O,403.65
7372,O=C=NCC1(C)CC(N=C=O)CC(C1)(C)C,213.14999999999998
27733,COC(=O)C1CCCN1C(=O)COC(=O)CC1=CC(C=CC=C1)NC1=C(Cl)C=CC=CC1Cl,722.15
7285,ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,252.14999999999998
26336,CON(C(=O)Nc1ccc(cc1)Oc1ccc2c(c1)OC(CC2(C)C)(C)OC)C,375.15
16031,CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,315.65
10013,COC1OCC2(C3C1(CCC2)C1C(OC(=O)C)CC2C(C1(C(C3)OC(=O)C)C(=O)C2=C)OC(=O)C)C,344.15
12366,COc1ccc(cc1)C=CC(=O)c1ccccc1,349.15
2386,Cc1ccc(c(c1)O)Cl,319.15
26392,CC12CCC(=CC1=CCC1C2CCC2(C1CCC2(C)O)C)OC1CCCC1,423.15
376,CC(=O)N1CCc2c1ccc(c2)[N+](=O)[O-],450.15
5616,Clc1cccc(c1)c1nnn[nH]1,413.15
5790,Brc1cc(cc(c1)C(=O)O)C(=O)O,556.15
4777,OC(=O)c1ccc(c(c1)C)Br,490.15
8922,OC(=O)Cc1nn(Cc2nc3c(s2)ccc(c3)C(F)(F)F)c(=O)c2c1cccc2,470.15
18324,Clc1cccc(c1)c1cccc(c1)Cl,302.15
8437,Nc1ccc(cc1)S(=O)(=O)Nc1nccc(n1)C,509.15
24629,O=C1CC(CC1C)(C)C,247.54999999999998
24775,CCCCCCCCCCCC1CCCC1,263.15
34,O=Cc1cccc2c1cccc2,275.15
5267,NCc1ccc(cc1)I,320.15
